LAD 2021 Code,LAD 2021 Name,LSOA 2021 Code,LSOA 2021 Name,LA Name,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E07000032,Amber Valley,E01019417,Amber Valley 010C,Derbyshire,"1,026",7,10,11,6,7,10,10,5,8,10,15,13,11,16,13,16,11,8,11,5,7,6,6,14,7,7,14,5,13,16,10,19,10,14,13,18,14,11,13,9,14,8,12,16,11,8,11,19,14,20,13,18,14,16,18,17,18,12,18,14,15,12,6,10,16,7,8,9,16,9,11,12,12,13,20,14,8,10,4,7,11,5,10,5,5,9,9,4,5,7,17
E07000032,Amber Valley,E01019418,Amber Valley 011C,Derbyshire,900,7,6,7,10,5,8,6,6,16,13,12,13,12,18,14,12,14,7,12,9,3,8,13,9,7,17,8,6,11,7,13,10,15,7,5,9,11,5,5,8,13,13,10,12,11,14,12,9,16,18,14,10,19,18,23,15,14,13,19,8,16,14,14,14,10,7,9,4,7,6,7,7,7,9,14,8,11,9,2,8,3,7,1,4,4,5,5,4,5,7,7
E07000032,Amber Valley,E01019419,Amber Valley 010D,Derbyshire,954,8,14,9,6,10,7,11,11,10,6,8,5,8,15,2,5,7,7,8,4,3,6,5,3,17,5,5,5,11,6,10,16,4,11,12,9,13,13,12,12,12,8,11,8,6,15,17,11,13,12,21,16,15,17,19,8,21,17,16,18,19,14,17,17,14,12,16,6,14,11,13,10,15,10,16,17,11,13,8,5,6,7,3,5,4,7,6,2,4,7,25
E07000032,Amber Valley,E01019420,Amber Valley 005A,Derbyshire,764,14,9,5,8,6,10,4,4,14,9,6,10,9,2,14,3,4,8,8,6,3,6,7,13,7,9,5,13,8,6,13,4,11,9,8,11,16,12,8,12,7,5,5,6,5,10,5,9,14,9,11,13,8,6,10,13,9,10,10,10,7,12,9,12,6,13,10,10,8,12,7,6,8,9,11,7,11,8,11,8,5,9,8,3,7,4,1,3,4,4,22
E07000032,Amber Valley,E01019421,Amber Valley 008A,Derbyshire,"1,057",7,12,3,9,10,11,11,9,13,10,7,14,16,7,9,10,10,10,8,6,7,9,11,14,17,11,8,12,17,19,12,12,13,21,9,17,14,13,17,13,11,15,8,12,15,6,15,13,20,13,8,5,6,12,9,19,12,12,17,25,13,18,14,16,11,21,11,10,12,20,13,8,20,18,14,20,8,12,11,7,7,8,5,8,5,8,4,6,2,3,13
E07000032,Amber Valley,E01019422,Amber Valley 008B,Derbyshire,763,12,9,5,6,11,8,8,8,9,6,4,6,3,4,4,10,5,8,9,5,6,5,7,10,11,9,8,8,4,7,10,8,8,3,10,8,7,8,7,4,11,12,6,10,6,9,9,9,5,13,9,7,14,12,10,14,18,13,11,17,8,9,8,9,17,10,13,7,10,12,2,16,11,12,13,16,11,10,15,12,6,3,8,4,5,4,2,0,2,1,4
E07000032,Amber Valley,E01019423,Amber Valley 002B,Derbyshire,819,9,2,10,12,9,7,8,8,5,7,9,12,6,6,8,4,5,5,2,2,3,6,0,5,3,6,9,8,12,13,9,7,11,6,9,9,17,4,12,8,5,12,8,8,6,11,15,10,13,8,6,19,9,14,12,23,13,10,13,12,14,12,8,16,14,14,18,14,9,15,9,14,13,9,11,20,12,7,12,10,4,6,7,3,4,6,5,4,1,1,7
E07000032,Amber Valley,E01019424,Amber Valley 002C,Derbyshire,600,0,4,4,1,7,9,8,7,5,4,8,4,4,4,5,7,5,6,5,6,3,5,4,9,5,4,4,3,9,2,6,3,4,5,2,4,2,0,5,9,3,3,3,10,4,9,1,6,8,8,8,8,9,10,10,18,8,10,12,15,11,13,8,12,13,8,6,11,17,8,5,11,7,10,11,12,5,7,5,8,7,1,4,1,3,8,4,5,3,9,13
E07000032,Amber Valley,E01019425,Amber Valley 016A,Derbyshire,822,3,4,2,5,7,10,6,5,10,12,14,10,15,13,17,12,14,12,7,7,8,6,4,8,8,2,2,2,2,1,3,5,4,4,3,6,6,10,6,7,10,11,14,17,18,8,15,16,9,16,15,7,11,18,15,7,13,17,8,10,9,6,15,10,9,6,5,10,9,6,8,12,14,8,16,14,11,14,10,5,6,9,8,7,2,6,9,9,4,4,24
E07000032,Amber Valley,E01019426,Amber Valley 016B,Derbyshire,876,2,1,3,3,5,11,5,11,15,8,12,8,11,13,12,14,18,12,11,7,4,8,10,7,9,4,9,4,3,5,1,2,4,1,5,6,3,5,6,6,10,14,17,7,14,10,20,9,13,13,12,11,16,8,13,14,11,13,17,9,8,14,8,10,11,4,7,11,8,2,7,9,11,13,14,10,10,9,8,9,10,14,10,17,7,16,12,12,12,9,39
E07000032,Amber Valley,E01019427,Amber Valley 016C,Derbyshire,985,5,2,6,9,7,9,9,14,13,15,19,14,21,23,17,20,16,21,17,15,5,4,9,6,5,9,8,4,7,8,5,5,9,2,8,8,7,11,8,6,11,11,10,11,7,14,15,20,15,12,14,18,12,19,23,18,11,16,19,12,9,19,9,19,8,13,17,6,10,5,3,14,13,19,9,18,8,7,11,9,14,6,5,4,5,5,9,4,3,2,8
E07000032,Amber Valley,E01019428,Amber Valley 007C,Derbyshire,689,2,2,2,7,5,4,2,3,7,6,6,9,6,8,9,7,2,7,5,5,7,4,2,4,3,7,3,9,5,2,5,7,7,6,4,6,10,10,8,12,4,6,7,4,3,7,8,7,8,6,18,20,9,9,10,9,7,16,14,14,9,13,12,12,10,14,8,14,14,11,7,3,10,7,14,11,8,8,10,8,14,7,9,9,6,5,4,4,5,1,11
E07000032,Amber Valley,E01019429,Amber Valley 006A,Derbyshire,757,8,2,5,4,7,4,7,3,4,6,3,7,5,5,7,12,7,8,4,12,4,7,0,10,6,10,9,8,12,5,10,10,4,7,4,9,3,5,2,5,5,6,9,7,12,1,10,10,9,16,13,12,14,15,10,16,12,17,16,19,11,11,12,14,8,13,15,12,11,14,11,8,7,8,12,15,10,12,11,11,7,9,7,6,3,2,4,2,5,2,5
E07000032,Amber Valley,E01019430,Amber Valley 007D,Derbyshire,941,6,6,7,3,8,15,10,4,14,5,7,9,8,5,7,6,9,10,5,4,7,7,3,11,13,3,6,7,14,6,5,8,10,7,7,6,8,13,9,8,8,6,6,16,13,10,13,16,7,22,11,32,15,16,12,18,20,32,19,19,14,17,12,17,12,8,17,12,18,20,10,13,10,11,16,8,7,9,11,14,6,1,9,10,4,9,5,6,7,3,8
E07000032,Amber Valley,E01019431,Amber Valley 012A,Derbyshire,693,8,4,6,7,9,6,5,9,7,8,8,9,6,9,6,4,9,7,8,6,8,4,1,9,13,8,10,7,4,8,19,9,9,8,14,10,8,8,4,8,8,7,7,8,12,6,7,4,16,13,12,9,8,22,11,9,14,11,10,8,10,10,4,13,4,9,6,9,11,11,6,6,7,8,7,11,7,2,9,2,6,2,3,3,6,1,1,1,1,2,3
E07000032,Amber Valley,E01019432,Amber Valley 008C,Derbyshire,964,14,9,9,8,5,13,5,3,15,3,10,10,12,2,11,8,9,5,7,4,4,10,8,7,8,7,11,24,15,8,17,12,16,12,12,14,11,10,6,9,11,9,18,5,11,10,10,6,12,14,14,9,12,13,19,22,17,16,21,9,13,10,19,17,7,22,14,17,8,15,13,5,8,11,19,22,14,12,14,8,6,2,5,8,5,4,4,4,5,1,11
E07000032,Amber Valley,E01019433,Amber Valley 012B,Derbyshire,945,8,10,13,8,10,11,9,8,7,6,12,13,13,13,17,10,14,7,10,8,7,10,9,8,9,10,18,6,13,8,19,16,11,13,12,8,10,12,10,10,9,16,13,9,14,13,17,19,17,11,23,22,7,13,9,15,14,9,17,9,14,16,13,9,10,5,5,8,10,11,13,6,9,13,9,9,9,5,12,2,11,5,7,7,7,3,7,5,2,0,1
E07000032,Amber Valley,E01019434,Amber Valley 013A,Derbyshire,617,7,6,7,6,5,5,3,9,7,6,4,8,3,3,8,1,8,5,7,3,5,7,3,9,5,9,6,4,5,4,12,4,14,6,10,14,14,7,6,6,5,2,8,8,6,11,12,3,7,11,10,10,9,5,9,7,2,10,9,10,10,9,8,2,8,10,10,8,4,6,9,8,12,9,11,9,11,5,9,4,6,3,4,3,3,5,1,7,0,4,4
E07000032,Amber Valley,E01019435,Amber Valley 013B,Derbyshire,812,10,10,9,3,8,18,9,14,9,9,9,8,9,10,5,15,2,3,9,9,7,10,6,16,11,13,12,10,16,16,12,17,9,10,10,14,12,8,15,9,14,10,12,14,14,12,10,8,8,14,16,14,12,17,13,18,11,20,15,8,6,6,7,6,5,11,6,7,7,4,8,5,3,5,2,8,5,5,5,6,9,3,4,2,2,0,0,1,0,2,1
E07000032,Amber Valley,E01019436,Amber Valley 013C,Derbyshire,692,3,3,5,2,6,6,8,13,11,13,6,12,4,6,5,6,3,4,3,5,7,3,5,7,8,9,9,4,10,6,9,10,9,9,5,12,13,12,7,6,8,7,12,3,6,9,9,9,12,11,8,7,9,15,9,11,13,8,14,15,9,6,10,8,11,5,10,7,12,11,5,5,6,7,9,8,12,7,8,5,7,3,4,7,9,1,2,2,0,1,16
E07000032,Amber Valley,E01019437,Amber Valley 017A,Derbyshire,724,9,7,4,9,7,14,7,4,8,4,9,15,13,12,10,7,10,8,4,3,5,7,7,13,4,12,3,7,12,7,15,11,16,15,10,8,9,6,2,5,3,5,8,3,6,4,6,5,7,7,16,14,6,19,15,9,9,12,15,11,7,11,7,9,7,16,2,7,9,7,5,5,13,6,12,10,6,6,5,7,6,8,1,11,7,3,4,3,2,0,4
E07000032,Amber Valley,E01019438,Amber Valley 012C,Derbyshire,776,9,4,6,8,6,7,5,10,9,7,10,14,9,11,11,6,9,12,13,5,7,12,11,9,10,14,6,7,5,12,17,10,11,12,13,7,7,15,10,13,12,7,18,8,3,8,11,10,8,13,12,10,13,11,10,7,12,16,11,12,13,6,8,7,8,11,9,10,11,7,7,9,4,7,6,8,9,6,5,4,6,3,0,5,4,3,2,1,2,1,3
E07000032,Amber Valley,E01019439,Amber Valley 013D,Derbyshire,814,10,6,5,5,5,6,7,10,5,6,8,5,9,8,12,3,8,9,7,5,3,10,6,5,10,7,17,11,9,11,16,8,5,10,11,12,9,12,13,10,12,13,9,10,9,15,17,12,15,16,11,9,15,12,13,9,11,11,6,20,9,12,8,13,16,7,4,10,7,7,7,11,15,6,5,7,8,7,5,7,3,1,4,1,2,7,9,6,7,11,13
E07000032,Amber Valley,E01019440,Amber Valley 013E,Derbyshire,781,4,5,2,6,11,7,12,8,3,8,13,10,5,8,10,8,7,5,5,5,7,7,12,6,10,8,8,15,6,5,12,8,12,6,12,5,10,6,7,11,8,8,7,10,5,9,9,12,10,10,20,15,18,23,13,18,5,6,13,18,8,8,7,8,11,5,6,10,9,10,13,11,9,11,8,15,9,6,10,11,3,3,3,4,3,4,10,2,3,2,7
E07000032,Amber Valley,E01019441,Amber Valley 017B,Derbyshire,802,4,6,12,7,7,4,9,13,8,11,10,6,7,7,5,7,8,3,3,6,11,6,12,10,14,20,14,8,8,16,13,14,16,10,14,13,9,8,8,16,17,7,12,7,9,7,7,4,10,7,12,13,13,8,16,17,10,11,9,14,7,10,9,6,5,8,6,9,12,10,10,8,8,11,13,5,7,10,8,6,4,3,5,6,1,1,4,2,2,5,8
E07000032,Amber Valley,E01019442,Amber Valley 005B,Derbyshire,710,5,9,5,3,13,6,12,4,9,10,4,7,8,2,2,11,2,9,6,6,0,4,3,8,8,1,7,9,4,9,11,11,8,5,6,12,5,8,5,11,5,7,11,1,4,8,8,9,4,8,15,16,14,8,18,23,11,12,14,14,14,11,14,9,12,11,6,4,11,11,8,7,12,9,15,16,8,11,10,5,8,4,1,3,1,1,2,3,1,1,3
E07000032,Amber Valley,E01019443,Amber Valley 004A,Derbyshire,899,12,8,8,4,6,6,6,9,10,7,12,13,13,11,10,10,8,3,8,6,6,13,8,6,12,4,13,8,9,13,13,10,12,9,8,7,9,14,10,9,6,6,8,11,9,8,13,17,8,9,14,12,8,17,7,8,17,15,4,11,10,14,13,19,8,11,9,12,11,8,14,9,9,20,12,12,11,24,8,10,7,9,10,7,9,9,5,5,5,2,16
E07000032,Amber Valley,E01019444,Amber Valley 003B,Derbyshire,751,11,12,14,14,16,12,9,9,9,12,10,14,8,9,10,4,9,6,6,4,4,12,13,13,13,13,9,10,9,5,11,15,12,15,10,8,8,4,9,7,6,3,9,10,12,2,8,8,3,6,12,11,17,15,3,18,14,15,11,16,7,11,5,8,2,10,5,8,10,8,4,5,8,3,11,7,7,11,3,3,3,4,1,3,1,1,2,1,0,0,2
E07000032,Amber Valley,E01019445,Amber Valley 005C,Derbyshire,721,9,9,3,5,6,7,6,3,6,5,5,13,10,4,9,7,5,5,10,6,8,9,12,6,8,9,9,18,16,13,18,12,8,13,15,10,8,6,5,10,8,5,6,7,9,10,9,12,15,8,11,8,13,13,12,7,15,6,15,13,11,7,6,8,5,6,11,8,12,10,14,7,7,8,6,5,5,5,5,2,3,6,4,1,2,2,2,1,0,2,2
E07000032,Amber Valley,E01019446,Amber Valley 015A,Derbyshire,593,5,6,4,7,5,6,5,4,2,7,3,10,8,9,8,8,6,5,6,2,3,3,6,5,5,5,5,8,4,3,2,6,8,4,6,8,9,5,5,2,7,9,8,7,6,9,4,8,5,6,6,8,10,13,13,10,10,8,12,8,9,5,7,13,6,13,8,7,14,15,9,10,13,8,10,10,8,7,8,2,6,7,4,0,1,2,1,0,0,1,4
E07000032,Amber Valley,E01019447,Amber Valley 011D,Derbyshire,758,3,1,4,4,4,6,8,7,6,11,5,7,8,5,7,8,7,6,7,5,3,2,3,3,2,8,6,6,7,7,7,4,4,6,3,8,6,9,8,5,8,10,7,9,9,7,11,11,8,12,7,8,10,11,14,12,14,13,7,9,12,12,14,9,9,12,12,16,10,10,6,6,10,12,22,13,7,7,19,16,6,4,8,7,9,6,5,6,6,7,37
E07000032,Amber Valley,E01019448,Amber Valley 015B,Derbyshire,"1,037",8,4,9,8,9,16,11,11,14,9,26,13,14,20,12,11,16,10,13,7,6,3,7,11,9,11,16,19,14,9,15,10,15,10,18,9,11,15,11,16,12,19,17,12,11,13,21,13,17,13,22,11,10,12,17,21,16,18,18,14,11,14,14,11,15,6,10,11,10,12,9,6,11,5,5,18,9,9,9,7,9,6,5,4,4,2,3,0,1,3,15
E07000032,Amber Valley,E01019449,Amber Valley 011E,Derbyshire,873,2,12,3,11,6,6,6,9,6,6,14,9,8,9,9,6,5,3,8,8,3,9,13,11,11,7,12,15,16,13,8,23,8,11,11,13,11,7,9,8,4,13,11,8,9,11,11,12,13,12,17,17,15,10,16,16,14,19,20,20,15,17,15,11,14,12,16,9,6,14,9,7,6,4,8,15,5,5,10,10,4,6,2,1,7,3,0,1,2,0,6
E07000032,Amber Valley,E01019450,Amber Valley 015C,Derbyshire,756,13,10,10,2,7,8,9,8,8,8,8,6,17,10,9,14,10,7,4,6,3,3,11,4,8,11,8,8,8,8,17,10,11,16,13,15,9,11,15,3,9,8,5,7,11,9,7,7,9,4,10,11,13,16,6,6,5,14,10,7,9,9,10,11,6,10,7,10,11,11,3,5,13,10,9,12,10,8,9,12,5,2,3,2,5,2,1,1,0,1,9
E07000032,Amber Valley,E01019451,Amber Valley 012D,Derbyshire,"1,056",12,13,15,10,12,9,9,13,9,10,8,10,9,6,15,12,9,9,10,10,5,5,9,15,12,11,23,16,11,14,14,11,15,18,21,18,12,14,14,15,15,20,18,14,15,10,12,13,9,15,8,16,14,21,18,19,17,18,18,8,14,17,14,17,15,13,10,13,9,9,6,13,10,12,12,12,2,7,6,9,10,7,3,4,4,3,3,4,0,3,14
E07000032,Amber Valley,E01019452,Amber Valley 017C,Derbyshire,854,7,5,7,6,13,6,12,14,13,14,11,13,6,8,7,14,8,11,8,4,7,4,11,9,6,10,13,18,10,12,7,21,9,7,12,11,11,8,11,8,7,18,7,10,6,7,6,9,10,9,17,10,14,12,7,16,15,11,12,16,7,13,11,13,6,9,8,12,8,11,10,8,10,14,7,10,3,6,9,4,8,8,6,7,5,7,5,6,2,1,9
E07000032,Amber Valley,E01019453,Amber Valley 017D,Derbyshire,"1,012",12,9,12,13,14,15,11,17,15,16,7,18,8,9,7,14,8,9,7,13,8,13,14,16,15,17,15,16,23,24,22,18,24,12,22,19,16,18,21,13,10,10,13,11,13,15,11,10,17,13,11,17,24,15,21,11,10,11,12,12,16,14,12,9,2,9,3,5,5,3,7,5,6,5,4,5,6,6,4,4,4,8,8,4,3,1,0,1,0,0,6
E07000032,Amber Valley,E01019454,Amber Valley 006B,Derbyshire,622,5,5,6,5,4,0,6,7,3,4,4,3,4,8,2,5,2,4,6,5,6,4,8,6,4,7,6,2,4,6,3,2,5,5,5,8,6,4,4,7,7,8,5,1,2,7,6,8,2,4,11,8,12,6,5,17,14,15,13,9,2,15,3,22,15,7,11,10,4,11,12,16,11,17,16,18,14,9,19,11,7,5,0,6,1,1,3,1,1,0,4
E07000032,Amber Valley,E01019455,Amber Valley 005D,Derbyshire,678,7,6,3,4,6,2,3,4,4,7,10,7,5,7,9,6,8,4,9,2,3,4,3,7,8,10,19,12,20,6,9,9,2,7,6,5,8,2,6,3,10,11,10,5,3,4,6,7,6,3,12,19,10,8,7,11,16,2,10,12,9,13,11,9,9,10,8,14,12,11,6,14,9,6,6,11,8,2,6,4,12,4,3,18,2,5,4,3,3,2,10
E07000032,Amber Valley,E01019456,Amber Valley 005E,Derbyshire,931,13,10,6,8,11,13,12,11,11,11,11,13,10,10,11,14,8,7,4,9,8,2,7,8,15,8,11,10,16,15,14,13,16,10,20,19,10,19,11,13,11,8,8,14,11,14,12,17,7,9,16,14,15,18,14,12,15,11,18,19,15,11,16,11,6,11,10,8,3,13,6,6,8,4,9,7,9,4,7,6,1,12,3,3,7,3,4,2,2,4,9
E07000032,Amber Valley,E01019457,Amber Valley 005F,Derbyshire,699,5,8,10,8,7,8,5,5,5,7,2,6,7,2,7,9,6,5,6,4,5,7,7,13,16,8,8,11,14,11,9,12,7,8,10,5,7,6,11,10,3,4,6,6,4,9,8,6,8,10,10,8,9,12,11,13,15,12,15,11,7,8,8,6,12,5,8,10,7,10,6,6,13,6,11,12,2,9,8,7,8,4,2,4,1,4,4,2,3,4,15
E07000032,Amber Valley,E01019458,Amber Valley 008D,Derbyshire,"1,033",12,10,16,12,22,15,15,14,15,12,8,13,9,8,16,9,12,15,11,8,5,10,13,16,16,11,10,13,17,16,23,19,21,26,18,13,20,14,17,13,11,10,13,21,11,7,19,13,13,11,14,15,15,19,18,8,12,9,14,18,8,9,11,6,12,13,14,6,8,3,3,12,10,7,4,7,6,11,5,4,9,4,7,7,3,1,0,1,1,0,7
E07000032,Amber Valley,E01019459,Amber Valley 008E,Derbyshire,675,2,7,5,8,3,9,8,6,11,15,13,15,11,4,12,6,8,9,3,4,9,7,10,5,9,2,7,5,2,5,6,7,7,5,6,8,5,6,12,16,4,6,9,8,1,8,10,11,7,16,10,7,10,8,8,9,13,11,9,14,6,4,14,6,5,14,9,6,15,9,9,5,7,9,11,12,9,7,3,7,3,5,3,5,4,4,1,0,3,0,3
E07000032,Amber Valley,E01019460,Amber Valley 006C,Derbyshire,759,6,7,6,9,10,8,12,9,4,4,10,8,7,7,12,4,11,8,5,1,11,5,5,7,15,7,6,11,7,8,9,10,12,8,10,8,8,11,7,8,9,14,17,12,13,3,8,8,7,10,14,14,15,14,21,18,11,10,16,6,8,10,12,9,16,5,12,7,5,6,7,6,17,13,8,9,5,7,7,7,5,4,2,1,3,2,2,0,0,0,3
E07000032,Amber Valley,E01019461,Amber Valley 006D,Derbyshire,716,6,3,3,6,2,7,8,5,10,8,8,8,7,10,6,6,10,6,6,2,3,3,7,9,4,5,5,11,6,8,8,8,5,4,7,7,3,5,8,5,9,9,8,5,7,12,6,6,10,8,5,13,14,15,15,10,10,13,11,13,16,8,7,9,8,12,14,14,9,16,13,10,10,13,16,10,6,10,8,7,9,9,6,3,5,5,2,1,2,3,8
E07000032,Amber Valley,E01019462,Amber Valley 006E,Derbyshire,605,7,3,2,10,8,6,4,7,8,5,4,8,4,2,4,1,6,4,3,3,0,1,1,2,1,6,11,6,4,4,8,5,4,7,6,4,7,10,8,8,3,4,7,3,2,6,3,5,0,7,9,5,9,10,10,4,12,9,9,8,6,6,3,9,6,6,11,10,13,5,12,13,14,14,14,13,15,11,14,11,13,6,8,6,3,5,5,1,4,3,18
E07000032,Amber Valley,E01019463,Amber Valley 008F,Derbyshire,801,8,10,10,4,13,12,12,16,7,20,18,10,13,10,11,12,13,9,10,8,7,5,4,10,10,6,7,5,3,1,14,9,17,11,10,15,15,14,10,9,8,9,11,10,13,13,11,11,11,11,10,11,11,15,10,10,19,9,12,6,9,12,14,11,8,2,2,4,6,8,5,8,11,5,10,6,5,3,7,3,8,6,2,3,4,2,1,0,3,1,3
E07000032,Amber Valley,E01019464,Amber Valley 012E,Derbyshire,"1,385",26,24,17,15,19,18,19,14,17,21,13,17,17,19,13,16,12,6,14,9,7,13,10,11,13,10,14,14,10,22,15,23,14,21,22,21,17,21,16,18,13,13,21,19,19,17,18,9,22,18,22,12,25,28,23,17,27,14,22,16,25,21,27,21,18,8,11,8,14,12,7,22,11,13,11,20,9,17,10,7,11,2,9,6,4,5,6,5,6,4,22
E07000032,Amber Valley,E01019465,Amber Valley 015D,Derbyshire,577,2,7,2,6,3,1,9,5,4,4,6,6,3,7,5,0,3,1,2,1,1,2,4,5,5,6,9,9,10,2,6,8,14,8,6,3,7,5,5,1,9,6,10,6,7,3,5,6,4,4,9,12,8,12,8,9,6,6,15,13,13,10,3,9,5,7,8,7,9,2,15,12,5,15,10,8,7,7,6,5,7,6,3,8,8,6,0,4,3,5,13
E07000032,Amber Valley,E01019467,Amber Valley 015E,Derbyshire,758,8,7,13,8,8,5,5,7,7,6,5,6,3,13,9,6,13,8,6,6,2,2,7,11,5,7,11,5,7,7,10,5,6,5,11,9,13,6,4,9,14,9,18,10,12,6,12,9,6,5,7,4,10,10,15,12,8,11,19,13,15,8,8,7,8,12,7,12,9,13,11,14,6,11,11,6,2,9,12,9,10,2,12,7,3,7,6,6,4,3,7
E07000032,Amber Valley,E01019468,Amber Valley 003C,Derbyshire,739,5,5,8,9,7,5,7,12,7,5,12,11,5,7,10,9,11,2,4,4,8,8,10,12,15,7,9,10,7,8,7,8,9,8,9,7,2,8,7,8,11,9,12,8,13,12,7,16,13,10,13,6,15,8,15,9,14,11,12,9,14,12,10,10,7,12,7,8,6,9,9,6,12,8,7,6,3,5,11,6,0,4,2,5,4,7,6,2,3,0,3
E07000032,Amber Valley,E01019469,Amber Valley 003D,Derbyshire,838,11,14,13,17,13,12,13,13,13,14,9,11,13,17,12,14,7,8,8,12,7,7,9,11,8,10,17,14,11,14,17,9,12,18,14,10,24,19,9,15,13,14,11,11,6,10,4,10,6,8,15,11,10,12,12,11,10,7,17,7,6,6,5,7,13,8,4,6,6,7,7,6,1,2,3,6,1,4,6,2,5,2,2,6,3,3,1,0,2,1,3
E07000032,Amber Valley,E01019470,Amber Valley 004B,Derbyshire,812,6,9,8,9,15,9,4,15,5,8,5,9,12,6,7,12,13,13,6,9,6,6,13,11,10,12,8,5,9,12,3,15,18,10,11,9,6,10,16,18,13,13,10,11,6,10,8,8,11,14,12,15,11,17,15,9,6,14,5,9,9,8,11,15,9,10,11,7,13,9,3,8,11,14,9,6,4,6,5,8,1,1,2,2,1,2,6,5,1,4,6
E07000032,Amber Valley,E01019471,Amber Valley 003E,Derbyshire,748,5,8,10,11,11,11,9,3,15,14,8,4,11,8,8,7,9,10,6,4,7,6,9,12,12,21,10,13,15,11,6,10,8,13,6,15,10,14,11,9,11,11,12,9,6,7,9,11,4,11,17,12,6,15,9,12,14,4,7,13,9,13,12,7,3,8,5,3,9,7,6,6,6,6,4,4,6,4,8,4,0,1,4,1,1,4,2,4,2,2,7
E07000032,Amber Valley,E01019473,Amber Valley 004C,Derbyshire,615,5,2,6,3,5,6,3,1,5,3,6,5,6,5,10,8,7,7,4,2,2,5,5,6,5,7,3,1,8,4,4,4,4,4,0,6,5,12,8,1,3,9,5,7,8,2,5,8,9,9,13,11,13,8,7,12,17,17,8,16,12,12,10,6,10,17,17,5,11,10,4,7,14,10,13,11,6,6,5,8,2,6,3,2,3,6,4,4,5,5,1
E07000032,Amber Valley,E01019474,Amber Valley 004D,Derbyshire,560,4,7,2,7,3,1,2,3,4,5,3,7,4,3,2,7,2,4,3,2,3,5,4,6,1,9,5,7,6,5,12,13,12,6,4,4,5,4,7,5,7,8,5,5,6,3,4,4,8,11,7,13,4,10,10,8,12,7,8,9,2,14,12,10,11,10,10,13,9,9,6,6,8,5,7,14,6,6,8,6,3,3,3,2,2,3,5,0,2,2,16
E07000032,Amber Valley,E01019475,Amber Valley 004E,Derbyshire,704,0,7,6,7,4,5,8,9,4,10,9,8,10,9,4,7,12,9,2,7,4,5,1,5,8,8,9,7,5,14,11,14,7,9,5,9,9,7,12,10,9,12,8,8,8,3,7,9,10,11,11,15,14,13,14,9,8,14,5,5,7,14,13,7,6,22,8,1,4,10,7,4,12,4,12,8,9,6,5,6,5,4,4,5,3,9,2,4,5,4,5
E07000032,Amber Valley,E01019476,Amber Valley 004F,Derbyshire,689,6,1,4,8,4,4,3,4,2,3,3,6,10,4,2,9,6,6,3,6,6,6,5,3,4,6,7,4,5,2,8,2,2,12,7,1,2,5,4,11,10,5,12,4,11,12,3,5,11,9,8,4,6,8,9,9,7,4,10,12,11,17,4,11,9,10,8,12,16,15,10,10,16,20,23,22,12,5,14,13,13,5,6,6,8,5,4,2,3,4,20
E07000032,Amber Valley,E01019477,Amber Valley 002D,Derbyshire,"1,218",10,11,10,7,4,10,14,11,10,18,9,10,8,15,12,13,10,8,7,4,10,8,5,5,5,2,3,7,7,10,10,11,3,13,10,18,12,13,25,12,11,12,18,5,14,12,15,14,15,17,16,22,24,21,22,22,16,20,27,22,32,22,14,20,18,15,20,22,7,16,23,17,16,21,20,20,21,12,10,14,13,13,14,9,11,7,8,2,13,4,29
E07000033,Bolsover,E01019478,Bolsover 001A,Derbyshire,792,10,13,3,8,5,4,4,7,4,13,6,3,12,5,11,9,9,7,5,7,4,8,5,13,13,8,16,14,7,10,15,16,12,8,11,13,8,10,6,7,6,9,9,4,9,11,8,11,11,10,12,14,7,16,17,14,12,12,12,6,10,19,9,15,16,8,6,6,7,7,8,12,14,9,9,13,7,8,7,2,3,7,1,3,5,4,3,3,2,1,9
E07000033,Bolsover,E01019479,Bolsover 001B,Derbyshire,830,8,5,8,5,3,6,4,6,10,5,10,10,6,8,10,15,16,12,13,8,5,9,8,6,8,7,2,4,12,7,4,5,4,9,10,14,10,6,5,11,9,10,9,10,14,8,9,11,12,14,13,16,17,9,21,20,14,13,12,12,21,9,13,12,11,13,10,8,11,8,12,15,10,9,5,9,9,14,7,4,6,4,4,5,6,5,6,4,1,3,9
E07000033,Bolsover,E01019480,Bolsover 008A,Derbyshire,772,9,7,11,4,3,5,1,7,7,2,6,4,9,8,7,6,6,9,5,7,3,9,1,14,6,4,4,5,7,4,15,7,12,10,11,13,9,8,7,7,12,7,9,8,5,11,10,16,14,12,7,8,8,11,14,14,14,12,12,16,12,10,10,9,16,7,16,6,8,11,7,7,13,6,12,7,10,7,4,6,10,6,5,11,7,4,12,5,8,2,19
E07000033,Bolsover,E01019481,Bolsover 009A,Derbyshire,563,4,8,4,5,1,2,5,3,7,9,8,10,7,13,10,13,5,6,12,4,6,4,4,5,6,6,3,4,3,8,9,10,8,8,6,1,2,4,6,14,7,7,6,10,12,7,5,8,13,4,6,11,7,8,11,7,6,5,7,5,11,8,7,12,9,11,12,10,9,6,4,6,5,3,7,6,3,6,3,2,3,3,3,2,3,0,0,0,0,0,4
